Count_Cells_Green,Count_Cells_Red,Count_FilteredGreen,Count_FilteredGreenRedDouble,Count_FilteredRed,Count_Nuclei,ExecutionTime_01LoadImages,ExecutionTime_02CorrectIlluminationCalculate,ExecutionTime_03CorrectIlluminationCalculate,ExecutionTime_04CorrectIlluminationCalculate,ExecutionTime_05CorrectIlluminationApply,ExecutionTime_06CorrectIlluminationApply,ExecutionTime_07CorrectIlluminationApply,ExecutionTime_08IdentifyPrimaryObjects,ExecutionTime_09IdentifySecondaryObjects,ExecutionTime_10IdentifySecondaryObjects,ExecutionTime_11MeasureImageIntensity,ExecutionTime_12CalculateMath,ExecutionTime_13CalculateMath,ExecutionTime_14ApplyThreshold,ExecutionTime_15ApplyThreshold,ExecutionTime_16MeasureObjectSizeShape,ExecutionTime_17MeasureObjectIntensity,ExecutionTime_18MeasureObjectIntensity,ExecutionTime_19ConserveMemory,ExecutionTime_20FilterObjects,ExecutionTime_21FilterObjects,ExecutionTime_22RelateObjects,ExecutionTime_23FilterObjects,ExecutionTime_24RescaleIntensity,ExecutionTime_25RescaleIntensity,ExecutionTime_26RescaleIntensity,ExecutionTime_27GrayToColor,ExecutionTime_28OverlayOutlines,ExecutionTime_29OverlayOutlines,ExecutionTime_30SaveImages,ExecutionTime_31SaveImages,ExecutionTime_32SaveImages,FileName_DAPI,FileName_FITC,FileName_PI,Group_Index,Group_Number,ImageNumber,Intensity_MADIntensity_CorrGreen_Cells_Green,Intensity_MADIntensity_CorrRed_Cells_Red,Intensity_MaxIntensity_CorrGreen_Cells_Green,Intensity_MaxIntensity_CorrRed_Cells_Red,Intensity_MeanIntensity_CorrGreen_Cells_Green,Intensity_MeanIntensity_CorrRed_Cells_Red,Intensity_MedianIntensity_CorrGreen_Cells_Green,Intensity_MedianIntensity_CorrRed_Cells_Red,Intensity_MinIntensity_CorrGreen_Cells_Green,Intensity_MinIntensity_CorrRed_Cells_Red,Intensity_PercentMaximal_CorrGreen_Cells_Green,Intensity_PercentMaximal_CorrRed_Cells_Red,Intensity_StdIntensity_CorrGreen_Cells_Green,Intensity_StdIntensity_CorrRed_Cells_Red,Intensity_TotalArea_CorrGreen_Cells_Green,Intensity_TotalArea_CorrRed_Cells_Red,Intensity_TotalIntensity_CorrGreen_Cells_Green,Intensity_TotalIntensity_CorrRed_Cells_Red,MD5Digest_DAPI,MD5Digest_FITC,MD5Digest_PI,Math_Math_Green,Math_Math_Red,Metadata_Date,Metadata_Run,ModuleError_01LoadImages,ModuleError_02CorrectIlluminationCalculate,ModuleError_03CorrectIlluminationCalculate,ModuleError_04CorrectIlluminationCalculate,ModuleError_05CorrectIlluminationApply,ModuleError_06CorrectIlluminationApply,ModuleError_07CorrectIlluminationApply,ModuleError_08IdentifyPrimaryObjects,ModuleError_09IdentifySecondaryObjects,ModuleError_10IdentifySecondaryObjects,ModuleError_11MeasureImageIntensity,ModuleError_12CalculateMath,ModuleError_13CalculateMath,ModuleError_14ApplyThreshold,ModuleError_15ApplyThreshold,ModuleError_16MeasureObjectSizeShape,ModuleError_17MeasureObjectIntensity,ModuleError_18MeasureObjectIntensity,ModuleError_19ConserveMemory,ModuleError_20FilterObjects,ModuleError_21FilterObjects,ModuleError_22RelateObjects,ModuleError_23FilterObjects,ModuleError_24RescaleIntensity,ModuleError_25RescaleIntensity,ModuleError_26RescaleIntensity,ModuleError_27GrayToColor,ModuleError_28OverlayOutlines,ModuleError_29OverlayOutlines,ModuleError_30SaveImages,ModuleError_31SaveImages,ModuleError_32SaveImages,PathName_DAPI,PathName_FITC,PathName_PI,Scaling_DAPI,Scaling_FITC,Scaling_PI,Threshold_FinalThreshold_Cells_Green,Threshold_FinalThreshold_Cells_Red,Threshold_FinalThreshold_Nuclei,Threshold_FinalThreshold_ThreshGreen,Threshold_FinalThreshold_ThreshRed,Threshold_OrigThreshold_Cells_Green,Threshold_OrigThreshold_Cells_Red,Threshold_OrigThreshold_Nuclei,Threshold_OrigThreshold_ThreshGreen,Threshold_OrigThreshold_ThreshRed,Threshold_SumOfEntropies_Cells_Green,Threshold_SumOfEntropies_Cells_Red,Threshold_SumOfEntropies_Nuclei,Threshold_SumOfEntropies_ThreshGreen,Threshold_SumOfEntropies_ThreshRed,Threshold_WeightedVariance_Cells_Green,Threshold_WeightedVariance_Cells_Red,Threshold_WeightedVariance_Nuclei,Threshold_WeightedVariance_ThreshGreen,Threshold_WeightedVariance_ThreshRed
705.0,705.0,68.0,29.0,88.0,705.0,0.203125,3.578125,3.375,3.015625,0.03125,0.015625,0.015625,4.875,3.0,3.03125,0.109375,0,0,0.8125,0.8125,9.171875,0.1875,0.203125,0.03125,0.234375,0.203125,0.03125,0.1875,0.015625,0.015625,0.046875,0.390625,1.5,1.03125,0.125,0.09375,0.09375,330R_2_0003.tif,330R_2_0001.tif,330R_2_0002.tif,82,1,82,0.000413591973484,0.000792297534645,0.0560118,0.048632,0.00378550744517,0.00464200520769,0.0033265738748,0.00410052295774,0.00199098,0.00212242,0.000823079139059,0.000757151293972,0.00205689513681,0.00216501337812,121495,132074,459.92,613.088,1af90a6c7d2358b4b569de37137ac905,706d4bce037ac8f4cab01fcc763bf7ae,9933875a79221db76015bd7ea685d2ef,0.008316434687,0.0102513073944,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00448615818715,0.00486403245192,0.00789306532694,0.008316434687,0.0102513073944,0.00357160191593,0.00390245571363,0.008,0.008316434687,0.0102513073944,-11.5540545256,-11.5772252338,-11.7337818048,-11.512221458,-11.4845060158,0.0256226867622,0.0356625638737,0.222768416266,0.0320732126818,0.0708491678685
371.0,371.0,17.0,9.0,54.0,371.0,0.21875,3.90625,3.109375,3.375,0.03125,0.015625,0.015625,4.65625,3.390625,2.90625,0.0625,0,0,0.8125,0.8125,8.328125,0.1875,0.140625,0.03125,0.203125,0.203125,0.03125,0.15625,0.015625,0.03125,0.015625,0.390625,1.515625,1.03125,0.109375,0.078125,0.09375,330R_30_0003.tif,330R_30_0001.tif,330R_30_0002.tif,83,1,83,0.000251560821198,0.000608555041254,0.0269842,0.0535537,0.00309518833697,0.00385716835125,0.00290634203702,0.00337043800391,0.00181415,0.00177911,0.00150752253746,0.0016337199804,0.00102278765273,0.00197703541625,66334,61210,205.316,236.097,0e8e987301f7f260e4d7c5bc99d4e0d9,55d5280882093c78d080c74ab629e663,8f5632b0ea1f51a0696d45357b704c4d,0.00726585509256,0.00842609500978,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.0038687071054,0.00423254254221,0.00789306532694,0.00726585509256,0.00842609500978,0.00282795283353,0.00322164921582,0.008,0.00726585509256,0.00842609500978,-11.5600002181,-11.5565800973,-11.7417260436,-11.5068742418,-11.5204990837,0.0138198046427,0.0276275837137,0.288544035759,0.022799143572,0.0426204280449
644.0,644.0,51.0,20.0,73.0,644.0,0.21875,4.015625,3.25,3.484375,0.015625,0.03125,0.015625,4.796875,3.390625,2.984375,0.09375,0,0,0.8125,0.828125,9.53125,0.203125,0.1875,0.03125,0.234375,0.234375,0.03125,0.15625,0.03125,0.015625,0.03125,0.390625,1.5,1.015625,0.125,0.09375,0.078125,330R_31_0003.tif,330R_31_0001.tif,330R_31_0002.tif,84,1,84,0.000283482484519,0.000545974820852,0.053743,0.0395741,0.00356573523587,0.00450111347659,0.00319902761839,0.00401453115046,0.00197227,0.00185235,0.00069607344967,0.000827944792641,0.00197892490494,0.00192791397603,143663,120781,512.264,543.649,56a4ad7f323db0435b84d8da211eb2e1,ef829b8c7d19b7bba364a1b839db4d3f,670c135ca10318757a1cf72d902296d1,0.00799756904598,0.0100363278762,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00403208711525,0.00525568111295,0.00789306532694,0.00799756904598,0.0100363278762,0.00312232327868,0.00423159779191,0.008,0.00799756904598,0.0100363278762,-11.5569441375,-11.5400526416,-11.9696140856,-11.5343178075,-11.4744179369,0.0224348599462,0.0229833378611,0.182245517936,0.0261769551076,0.0351609138974
449.0,449.0,27.0,4.0,45.0,449.0,0.234375,3.453125,3.28125,3.53125,0.015625,0.015625,0.03125,4.71875,3.546875,2.890625,0.078125,0,0,0.828125,0.8125,8.640625,0.171875,0.15625,0.03125,0.203125,0.234375,0.015625,0.15625,0.03125,0.015625,0.015625,0.40625,1.5,1.03125,0.09375,0.078125,0.09375,330R_32_0003.tif,330R_32_0001.tif,330R_32_0002.tif,85,1,85,0.000249329954386,0.000526087358594,0.0542058,0.0565329,0.00384587298905,0.00594836699591,0.00357426283881,0.00526922289282,0.00232797,0.00351876,0.00100494432608,0.00133913625711,0.00178453086767,0.00225196074677,99508,74675,382.695,444.194,0029cf65c1d73b846f8cf92032e56d6f,0fbcfac78123badfbac1ebde53c91fea,9d6e54dce81540f0868ee6b3d5055f05,0.00893565709703,0.0131730572321,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00439184612136,0.00716839831662,0.00790004848274,0.00893565709703,0.0131730572321,0.00353933820368,0.00624452746321,0.008,0.00893565709703,0.0131730572321,-11.5275251179,-11.4894398651,-11.8987334787,-11.5053417349,-11.3945094284,0.0131727888139,0.0114846338328,0.0915936727212,0.0194810255137,0.0165854903473
836.0,836.0,198.0,84.0,205.0,836.0,0.21875,3.546875,3.4375,3.015625,0.015625,0.03125,0.015625,4.953125,3.171875,3.125,0.109375,0,0,0.8125,0.8125,9.6875,0.21875,0.234375,0.03125,0.203125,0.21875,0.03125,0.15625,0.015625,0.078125,0.015625,0.390625,1.515625,1.03125,0.109375,0.09375,0.09375,330R_33_0003.tif,330R_33_0001.tif,330R_33_0002.tif,86,1,86,0.000456315814517,0.00132981827483,0.034807,0.0274618,0.0039320498886,0.00614423018695,0.00318879308179,0.00503909867257,0.00144845,0.00225917,0.00062892290663,0.000626119188049,0.0026724122879,0.00338946423508,159002,159714,625.204,981.32,14edb36e64d43999795cad72601d48da,fcd6d1574947c446834bec5d8be72095,488305c4915afccdad6a7fddbb090b4e,0.00797198270448,0.0125977466814,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00425061665205,0.00543854778367,0.00789306532694,0.00797198270448,0.0125977466814,0.00329194676005,0.00455675942542,0.008,0.00797198270448,0.0125977466814,-11.5659581948,-11.5524278765,-11.7306747372,-11.5464915903,-11.3812999151,0.0531158190929,0.0600365271935,0.36227519392,0.0639501067414,0.106293235555
604.0,604.0,51.0,31.0,136.0,604.0,0.1875,3.59375,3.390625,3.015625,0.015625,0.03125,0.015625,4.734375,2.875,2.953125,0.09375,0,0,0.828125,0.8125,8.5,0.1875,0.171875,0.03125,0.203125,0.203125,0.03125,0.15625,0.03125,0.015625,0.015625,0.40625,1.5,1.03125,0.109375,0.078125,0.109375,330R_3_0003.tif,330R_3_0001.tif,330R_3_0002.tif,87,1,87,0.000257220352069,0.000861948123202,0.0417414,0.0401641,0.00347643958016,0.00450666177486,0.00295487232506,0.00375044881366,0.00193576,0.00189937,0.00143196723659,0.00113431413696,0.00214872144098,0.0027110509341,69834,88159,242.774,397.303,f4feb6a8dea5be293be9307614e95a07,bdbeb9de1bb38f541c3872b1f05cb19f,bf5e274038ec25689493092a4c32f33b,0.00738718081266,0.00937612203415,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00545015039958,0.0047395114241,0.00789306532694,0.00738718081266,0.00937612203415,0.00462444552448,0.00366544192286,0.008,0.00738718081266,0.00937612203415,-11.5378736119,-11.556783012,-11.7125904996,-11.5434363777,-11.5058839949,0.0264068316823,0.0361685701433,0.253732171636,0.0305161669231,0.072408280849
521.0,521.0,30.0,15.0,75.0,521.0,0.21875,3.578125,3.375,3.015625,0.015625,0.015625,0.015625,4.6875,2.875,2.984375,0.078125,0,0,0.828125,0.8125,8.140625,0.15625,0.15625,0.03125,0.203125,0.21875,0.015625,0.15625,0.03125,0.015625,0.015625,0.40625,1.5,1.015625,0.140625,0.09375,0.078125,330R_4_0003.tif,330R_4_0001.tif,330R_4_0002.tif,88,1,88,0.000218893866986,0.000627730973065,0.0533684,0.0393421,0.00359077151351,0.0041615198266,0.00304542039521,0.00368538219482,0.0020103,0.00207381,0.00165766004708,0.00114298777003,0.00336310758943,0.00183871837784,60326,87490,216.617,364.091,07deb4d6029b81886a7367a02ce677d1,5ff6bed00d8fb4135020110ee9ae1b1c,61412409a133ceb7a1a8eb4450621007,0.00761355098803,0.00921345548704,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00681527944712,0.00437622070313,0.00789306532694,0.00761355098803,0.00921345548704,0.00580402695084,0.00342787866233,0.008,0.00761355098803,0.00921345548704,-11.562546933,-11.5482134565,-11.7019904729,-11.5510041644,-11.4733735389,0.0233369296046,0.023989552465,0.247002017614,0.0238239266407,0.0473567616507
781.0,781.0,131.0,63.0,165.0,781.0,0.203125,3.625,3.484375,3.0625,0.015625,0.03125,0.015625,4.90625,2.953125,3.03125,0.109375,0,0,0.8125,0.828125,9.21875,0.1875,0.21875,0.03125,0.21875,0.203125,0.03125,0.15625,0.015625,0.03125,0.015625,0.390625,1.515625,1.03125,0.125,0.078125,0.078125,330R_5_0003.tif,330R_5_0001.tif,330R_5_0002.tif,89,1,89,0.000417929375544,0.000931505463086,0.0514706,0.0466786,0.00446080337986,0.00518166055452,0.00335520505905,0.00434666313231,0.00201007,0.00205632,0.000784301422723,0.000665725774239,0.00392501888064,0.00299125237652,127502,150212,568.761,778.348,e4e77904d4d842588f5278c4efee0f6f,d1fa221b1611644599fa3924e400b69a,a1429e9ae5da040c50874e4c101487f1,0.00838801264763,0.0108666578308,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00591807411794,0.00525568111295,0.00789306532694,0.00838801264763,0.0108666578308,0.00505331816131,0.00424155109653,0.008,0.00838801264763,0.0108666578308,-11.5752984627,-11.5538829333,-11.9140049978,-11.5726341404,-11.4707835198,0.0430013263679,0.0489883949017,0.211209190092,0.0499830321861,0.0884150503379
560.0,560.0,60.0,24.0,89.0,560.0,0.21875,3.859375,3.03125,3.21875,0.03125,0.015625,0.015625,4.703125,2.921875,2.921875,0.078125,0,0,0.8125,0.8125,7.96875,0.171875,0.171875,0.03125,0.203125,0.203125,0.03125,0.15625,0.015625,0.03125,0.015625,0.390625,1.5,1.03125,0.125,0.078125,0.09375,330R_6_0003.tif,330R_6_0001.tif,330R_6_0002.tif,90,1,90,0.000396838062443,0.000693057081662,0.0523213,0.0464577,0.00432294554843,0.00496419657428,0.00334095582366,0.0041476986371,0.00217548,0.00251474,0.0011139330749,0.00108582348853,0.0034213636042,0.00276786844739,89772,92096,388.079,457.183,bbe9a33b199b4675201c0d1c65c0ba1b,6320febce42a639b89b64b4cb3a24d0a,2c08114ed564f57fa51ed8752b092a59,0.00835238955915,0.0103692465927,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00536409136893,0.00545015039958,0.00789306532694,0.00835238955915,0.0103692465927,0.00447435499818,0.00458022538879,0.008,0.00835238955915,0.0103692465927,-11.560115358,-11.5481436222,-11.82401549,-11.5681217941,-11.5021281551,0.0339416841192,0.0276558664391,0.121700077074,0.042677512873,0.0422261334224
497.0,497.0,22.0,9.0,80.0,497.0,0.234375,3.515625,3.390625,3.015625,0.015625,0.015625,0.03125,4.625,3.28125,2.9375,0.09375,0,0,0.796875,0.84375,8.171875,0.171875,0.15625,0.03125,0.203125,0.21875,0.015625,0.15625,0.03125,0.015625,0.03125,0.390625,1.515625,1.03125,0.109375,0.09375,0.09375,330R_7_0003.tif,330R_7_0001.tif,330R_7_0002.tif,91,1,91,0.000228255870752,0.000714716734365,0.0493099,0.0376638,0.00349876690505,0.00478417134773,0.00320924096741,0.00418014125898,0.00208848,0.00250298,0.00116628956637,0.00127461602192,0.00206088002753,0.00206743139922,85742,78455,299.991,375.342,d45bdf57c4dc1481d92f7d10d762c0a7,b347fc29b4a878c17a5a1bd527f76bc3,ff4462f1cabe86a4c3718b95c73d6b18,0.00802310241852,0.0104503531475,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00423254254221,0.00535184420072,0.00789306532694,0.00802310241852,0.0104503531475,0.00319943280745,0.00435620242782,0.008,0.00802310241852,0.0104503531475,-11.5505346024,-11.5250565669,-11.782275864,-11.5286213016,-11.4509671897,0.0173199445352,0.0220932020327,0.127115589955,0.0226483616968,0.0374259637901
448.0,448.0,41.0,16.0,62.0,448.0,0.25,3.484375,3.296875,3.46875,0.015625,0.015625,0.03125,4.71875,2.859375,2.9375,0.078125,0,0,0.828125,0.8125,7.84375,0.140625,0.171875,0.03125,0.203125,0.203125,0.03125,0.15625,0.015625,0.03125,0.015625,0.390625,1.5,1.015625,0.125,0.078125,0.09375,330R_8_0003.tif,330R_8_0001.tif,330R_8_0002.tif,92,1,92,0.000232350546867,0.000687213148922,0.0500333,0.0423034,0.00408603212337,0.00473351748903,0.00320567260496,0.00418097199872,0.00219529,0.00228591,0.00143515262848,0.00122364573009,0.00355047274541,0.00201892809866,69679,81723,284.711,386.837,1e66c61263c7b3efd79288917d658cbd,add0290b32875266f263d2b6b6bcf5aa,edf83407739f27e21914915de2e94dc1,0.00801418151241,0.0104524299968,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00681527944712,0.00533889716542,0.00791345490069,0.00801418151241,0.0104524299968,0.00588969088786,0.00432906251273,0.008,0.00801418151241,0.0104524299968,-11.5433936984,-11.5425700989,-11.8006208548,-11.5441045935,-11.480243822,0.0208407133054,0.0196644014853,0.133110185348,0.0217868869016,0.0339153992824
549.0,549.0,35.0,12.0,62.0,549.0,0.21875,3.625,3.390625,3.0625,0.015625,0.015625,0.03125,4.75,3.265625,2.96875,0.078125,0,0,0.828125,0.8125,8.65625,0.1875,0.1875,0.03125,0.203125,0.234375,0.03125,0.15625,0.015625,0.015625,0.03125,0.390625,1.5,1.03125,0.125,0.0625,0.109375,330R_9_0003.tif,330R_9_0001.tif,330R_9_0002.tif,93,1,93,0.000312419957481,0.00063203938771,0.0388951,0.0518258,0.00366816248314,0.0046937482878,0.00337989348918,0.00422943290323,0.00205211,0.0021483,0.000862083829032,0.00101669411741,0.00138442709537,0.00202830412559,115998,98358,425.5,461.668,03fe598269b0f2e0112d6e4392bc93f4,7346b423c57a5064408249832171231d,8f258ae18b0bc57f7e9c8b4d8b070b21,0.00844973372295,0.0105735822581,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00425061665205,0.00533889716542,0.00789306532694,0.00844973372295,0.0105735822581,0.00328431812787,0.00429067442459,0.008,0.00844973372295,0.0105735822581,-11.5449381818,-11.5352214118,-11.8380131195,-11.5182031227,-11.4675430172,0.0181680492128,0.0221371577336,0.168435260155,0.0250952370919,0.0368259334227
833.0,833.0,119.0,63.0,224.0,833.0,0.203125,3.59375,3.40625,3.078125,0.015625,0.015625,0.046875,4.953125,2.921875,2.9375,0.09375,0,0,0.828125,0.84375,9.484375,0.203125,0.1875,0.03125,0.21875,0.203125,0.03125,0.15625,0.015625,0.03125,0.015625,0.40625,1.515625,1.03125,0.109375,0.078125,0.109375,334L_10_0003.tif,334L_10_0001.tif,334L_10_0002.tif,94,1,94,0.000398470787331,0.000787275843322,0.0529784,0.0536914,0.00343837687399,0.00516588470859,0.00280014262535,0.00405742274597,0.00099625,0.00102545,0.000816893354573,0.000796781004741,0.00269984199277,0.00372916230355,122415,125505,420.909,648.344,246d37093f1561c1752084216cd2fd86,45935d35c342ab18ea35b38acd0df729,cf0e980ded79b1a2b3e21984715fec96,0.00700035656337,0.0101435568649,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00574134941337,0.00673406990517,0.00789306532694,0.00700035656337,0.0101435568649,0.00465311109388,0.00565188326543,0.008,0.00700035656337,0.0101435568649,-11.5572310897,-11.4632546693,-12.0329236502,-11.5562691772,-11.4279894563,0.0351187985097,0.0460845245712,0.211734221953,0.0387038695507,0.0539499217066
773.0,773.0,130.0,66.0,200.0,773.0,0.21875,3.828125,3.109375,3.3125,0.015625,0.03125,0.015625,4.859375,3.015625,3.0,0.078125,0,0,0.828125,0.8125,8.8125,0.1875,0.1875,0.03125,0.203125,0.21875,0.03125,0.15625,0.046875,0.03125,0.015625,0.390625,1.515625,1.03125,0.109375,0.09375,0.09375,334L_11_0003.tif,334L_11_0001.tif,334L_11_0002.tif,95,1,95,0.000481244525872,0.00104607501999,0.0461164,0.0500201,0.00322711398924,0.00500226620074,0.00262513756752,0.00402045156807,0.00112399,0.00111825,0.000890884470102,0.000846575180109,0.00185578581947,0.00323161702047,112248,118123,362.237,590.883,887d70ce678a824c958f18537aae8e3f,9b30c0feafdc2cd29840451142731833,cd2e1bcd83b5a12fadbbb27b6e979f3c,0.0065628439188,0.0100511289202,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.0048494148423,0.00582803646934,0.00789306532694,0.0065628439188,0.0100511289202,0.00378872294432,0.00482177077121,0.008,0.0065628439188,0.0100511289202,-11.5503876051,-11.5113002526,-11.9677304416,-11.5186211394,-11.442101502,0.0381716046051,0.0506933385982,0.189371901292,0.0591323777493,0.0671511418202
759.0,759.0,94.0,45.0,187.0,759.0,0.234375,3.59375,3.375,3.0,0.03125,0.015625,0.015625,4.828125,2.890625,2.9375,0.078125,0,0,0.828125,0.8125,9.28125,0.25,0.171875,0.03125,0.234375,0.203125,0.03125,0.15625,0.015625,0.03125,0.015625,0.390625,1.515625,1.03125,0.109375,0.078125,0.09375,334L_12_0003.tif,334L_12_0001.tif,334L_12_0002.tif,96,1,96,0.000306992791593,0.000908455811441,0.0468198,0.057419,0.00346981067221,0.00562316646394,0.0024789806921,0.00449312059209,0.00105161,0.00154437,0.00104616736586,0.000970280313983,0.00437696694277,0.00358201889798,95587,103063,331.669,579.54,d825770d66fa914be587b75c0789689e,6ef1bc61297006f11d5bf01c56e62a33,845f7d432c58e3ddb8e7f9ce40ec6450,0.00619745173026,0.0112328014802,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00646634831247,0.00682452713674,0.00789306532694,0.00619745173026,0.0112328014802,0.00554265844974,0.00596158365734,0.008,0.00619745173026,0.0112328014802,-11.5745414948,-11.4321872674,-11.9322503436,-11.5648169442,-11.3688439815,0.0440831866547,0.0448224837542,0.215658542353,0.0443939843081,0.0539650923799
781.0,781.0,124.0,61.0,178.0,781.0,0.21875,3.859375,3.03125,3.34375,0.015625,0.03125,0.015625,4.859375,2.90625,2.921875,0.078125,0,0,0.828125,0.8125,8.84375,0.1875,0.1875,0.03125,0.203125,0.21875,0.03125,0.140625,0.046875,0.046875,0.03125,0.390625,1.515625,1.03125,0.109375,0.078125,0.09375,334L_13_0003.tif,334L_13_0001.tif,334L_13_0002.tif,97,1,97,0.000369739485905,0.000897006015293,0.0545188,0.0540433,0.00380797281431,0.00565394952874,0.00283635407686,0.0044493349269,0.00142858,0.00167202,0.00100527770797,0.000971213239579,0.0040862901418,0.00400358342841,99475,102964,378.798,582.153,480a37666a3234bbd62798362993118e,056bbb821a3d717e4db8ed7e9b6cc557,380e0d784e68ccc566d2dfc731d4c96b,0.00709088519216,0.0111233373173,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00618581392405,0.00711616428419,0.00789306532694,0.00709088519216,0.0111233373173,0.0051691644824,0.00622471756285,0.008,0.00709088519216,0.0111233373173,-11.5604090874,-11.4333197383,-11.9412831443,-11.5482127667,-11.3699669712,0.0357124510747,0.0436173389276,0.182619570084,0.0389414523367,0.05164990345
